geneID pathway
17220 5990976_Assembly_of_the_pre-replicative_complex
17463 5990976_Assembly_of_the_pre-replicative_complex
18392 5990976_Assembly_of_the_pre-replicative_complex
18393 5990976_Assembly_of_the_pre-replicative_complex
19166 5990976_Assembly_of_the_pre-replicative_complex
19167 5990976_Assembly_of_the_pre-replicative_complex
19170 5990976_Assembly_of_the_pre-replicative_complex
19171 5990976_Assembly_of_the_pre-replicative_complex
19172 5990976_Assembly_of_the_pre-replicative_complex
19173 5990976_Assembly_of_the_pre-replicative_complex
19175 5990976_Assembly_of_the_pre-replicative_complex
19177 5990976_Assembly_of_the_pre-replicative_complex
19179 5990976_Assembly_of_the_pre-replicative_complex
19181 5990976_Assembly_of_the_pre-replicative_complex
19182 5990976_Assembly_of_the_pre-replicative_complex
19184 5990976_Assembly_of_the_pre-replicative_complex
19185 5990976_Assembly_of_the_pre-replicative_complex
19186 5990976_Assembly_of_the_pre-replicative_complex
19188 5990976_Assembly_of_the_pre-replicative_complex
19192 5990976_Assembly_of_the_pre-replicative_complex
21762 5990976_Assembly_of_the_pre-replicative_complex
22123 5990976_Assembly_of_the_pre-replicative_complex
22186 5990976_Assembly_of_the_pre-replicative_complex
22190 5990976_Assembly_of_the_pre-replicative_complex
23834 5990976_Assembly_of_the_pre-replicative_complex
23996 5990976_Assembly_of_the_pre-replicative_complex
23997 5990976_Assembly_of_the_pre-replicative_complex
26428 5990976_Assembly_of_the_pre-replicative_complex
26429 5990976_Assembly_of_the_pre-replicative_complex
26440 5990976_Assembly_of_the_pre-replicative_complex
26441 5990976_Assembly_of_the_pre-replicative_complex
26442 5990976_Assembly_of_the_pre-replicative_complex
26443 5990976_Assembly_of_the_pre-replicative_complex
26444 5990976_Assembly_of_the_pre-replicative_complex
26445 5990976_Assembly_of_the_pre-replicative_complex
26446 5990976_Assembly_of_the_pre-replicative_complex
50793 5990976_Assembly_of_the_pre-replicative_complex
53380 5990976_Assembly_of_the_pre-replicative_complex
56452 5990976_Assembly_of_the_pre-replicative_complex
57296 5990976_Assembly_of_the_pre-replicative_complex
57441 5990976_Assembly_of_the_pre-replicative_complex
59029 5990976_Assembly_of_the_pre-replicative_complex
66413 5990976_Assembly_of_the_pre-replicative_complex
66634 5990976_Assembly_of_the_pre-replicative_complex
66997 5990976_Assembly_of_the_pre-replicative_complex
66998 5990976_Assembly_of_the_pre-replicative_complex
67089 5990976_Assembly_of_the_pre-replicative_complex
67151 5990976_Assembly_of_the_pre-replicative_complex
67177 5990976_Assembly_of_the_pre-replicative_complex
69077 5990976_Assembly_of_the_pre-replicative_complex
70247 5990976_Assembly_of_the_pre-replicative_complex
73677 5990976_Assembly_of_the_pre-replicative_complex
73902 5990976_Assembly_of_the_pre-replicative_complex
78294 5990976_Assembly_of_the_pre-replicative_complex
103554 5990976_Assembly_of_the_pre-replicative_complex
228769 5990976_Assembly_of_the_pre-replicative_complex
621823 5990976_Assembly_of_the_pre-replicative_complex
667035 5990976_Assembly_of_the_pre-replicative_complex
12544 5990977_DNA_Replication_Pre-Initiation
12545 5990977_DNA_Replication_Pre-Initiation
12566 5990977_DNA_Replication_Pre-Initiation
16912 5990977_DNA_Replication_Pre-Initiation
16913 5990977_DNA_Replication_Pre-Initiation
17215 5990977_DNA_Replication_Pre-Initiation
17216 5990977_DNA_Replication_Pre-Initiation
17217 5990977_DNA_Replication_Pre-Initiation
17218 5990977_DNA_Replication_Pre-Initiation
17219 5990977_DNA_Replication_Pre-Initiation
17220 5990977_DNA_Replication_Pre-Initiation
17463 5990977_DNA_Replication_Pre-Initiation
18392 5990977_DNA_Replication_Pre-Initiation
18393 5990977_DNA_Replication_Pre-Initiation
18968 5990977_DNA_Replication_Pre-Initiation
18969 5990977_DNA_Replication_Pre-Initiation
18973 5990977_DNA_Replication_Pre-Initiation
18974 5990977_DNA_Replication_Pre-Initiation
19075 5990977_DNA_Replication_Pre-Initiation
19076 5990977_DNA_Replication_Pre-Initiation
19166 5990977_DNA_Replication_Pre-Initiation
19167 5990977_DNA_Replication_Pre-Initiation
19170 5990977_DNA_Replication_Pre-Initiation
19171 5990977_DNA_Replication_Pre-Initiation
19172 5990977_DNA_Replication_Pre-Initiation
19173 5990977_DNA_Replication_Pre-Initiation
19175 5990977_DNA_Replication_Pre-Initiation
19177 5990977_DNA_Replication_Pre-Initiation
19179 5990977_DNA_Replication_Pre-Initiation
19181 5990977_DNA_Replication_Pre-Initiation
19182 5990977_DNA_Replication_Pre-Initiation
19184 5990977_DNA_Replication_Pre-Initiation
19185 5990977_DNA_Replication_Pre-Initiation
19186 5990977_DNA_Replication_Pre-Initiation
19188 5990977_DNA_Replication_Pre-Initiation
19192 5990977_DNA_Replication_Pre-Initiation
19891 5990977_DNA_Replication_Pre-Initiation
21762 5990977_DNA_Replication_Pre-Initiation
22123 5990977_DNA_Replication_Pre-Initiation
22186 5990977_DNA_Replication_Pre-Initiation
22190 5990977_DNA_Replication_Pre-Initiation
23834 5990977_DNA_Replication_Pre-Initiation
23996 5990977_DNA_Replication_Pre-Initiation
23997 5990977_DNA_Replication_Pre-Initiation
26428 5990977_DNA_Replication_Pre-Initiation
26429 5990977_DNA_Replication_Pre-Initiation
26440 5990977_DNA_Replication_Pre-Initiation
26441 5990977_DNA_Replication_Pre-Initiation
26442 5990977_DNA_Replication_Pre-Initiation
26443 5990977_DNA_Replication_Pre-Initiation
26444 5990977_DNA_Replication_Pre-Initiation
26445 5990977_DNA_Replication_Pre-Initiation
26446 5990977_DNA_Replication_Pre-Initiation
27214 5990977_DNA_Replication_Pre-Initiation
50793 5990977_DNA_Replication_Pre-Initiation
53380 5990977_DNA_Replication_Pre-Initiation
56452 5990977_DNA_Replication_Pre-Initiation
57296 5990977_DNA_Replication_Pre-Initiation
57441 5990977_DNA_Replication_Pre-Initiation
59029 5990977_DNA_Replication_Pre-Initiation
66413 5990977_DNA_Replication_Pre-Initiation
66634 5990977_DNA_Replication_Pre-Initiation
66997 5990977_DNA_Replication_Pre-Initiation
66998 5990977_DNA_Replication_Pre-Initiation
67089 5990977_DNA_Replication_Pre-Initiation
67151 5990977_DNA_Replication_Pre-Initiation
67177 5990977_DNA_Replication_Pre-Initiation
68240 5990977_DNA_Replication_Pre-Initiation
68275 5990977_DNA_Replication_Pre-Initiation
69077 5990977_DNA_Replication_Pre-Initiation
70024 5990977_DNA_Replication_Pre-Initiation
70247 5990977_DNA_Replication_Pre-Initiation
73677 5990977_DNA_Replication_Pre-Initiation
73902 5990977_DNA_Replication_Pre-Initiation
78294 5990977_DNA_Replication_Pre-Initiation
103554 5990977_DNA_Replication_Pre-Initiation
228769 5990977_DNA_Replication_Pre-Initiation
621823 5990977_DNA_Replication_Pre-Initiation
667035 5990977_DNA_Replication_Pre-Initiation
12544 5990978_M_G1_Transition
12545 5990978_M_G1_Transition
12566 5990978_M_G1_Transition
16912 5990978_M_G1_Transition
16913 5990978_M_G1_Transition
17215 5990978_M_G1_Transition
17216 5990978_M_G1_Transition
17217 5990978_M_G1_Transition
17218 5990978_M_G1_Transition
17219 5990978_M_G1_Transition
17220 5990978_M_G1_Transition
17463 5990978_M_G1_Transition
18392 5990978_M_G1_Transition
18393 5990978_M_G1_Transition
18968 5990978_M_G1_Transition
18969 5990978_M_G1_Transition
18973 5990978_M_G1_Transition
18974 5990978_M_G1_Transition
19075 5990978_M_G1_Transition
19076 5990978_M_G1_Transition
19166 5990978_M_G1_Transition
19167 5990978_M_G1_Transition
19170 5990978_M_G1_Transition
19171 5990978_M_G1_Transition
19172 5990978_M_G1_Transition
19173 5990978_M_G1_Transition
19175 5990978_M_G1_Transition
19177 5990978_M_G1_Transition
19179 5990978_M_G1_Transition
19181 5990978_M_G1_Transition
19182 5990978_M_G1_Transition
19184 5990978_M_G1_Transition
19185 5990978_M_G1_Transition
19186 5990978_M_G1_Transition
19188 5990978_M_G1_Transition
19192 5990978_M_G1_Transition
19891 5990978_M_G1_Transition
21762 5990978_M_G1_Transition
22123 5990978_M_G1_Transition
22186 5990978_M_G1_Transition
22190 5990978_M_G1_Transition
23834 5990978_M_G1_Transition
23996 5990978_M_G1_Transition
23997 5990978_M_G1_Transition
26428 5990978_M_G1_Transition
26429 5990978_M_G1_Transition
26440 5990978_M_G1_Transition
26441 5990978_M_G1_Transition
26442 5990978_M_G1_Transition
26443 5990978_M_G1_Transition
26444 5990978_M_G1_Transition
26445 5990978_M_G1_Transition
26446 5990978_M_G1_Transition
27214 5990978_M_G1_Transition
50793 5990978_M_G1_Transition
53380 5990978_M_G1_Transition
56452 5990978_M_G1_Transition
57296 5990978_M_G1_Transition
57441 5990978_M_G1_Transition
59029 5990978_M_G1_Transition
66413 5990978_M_G1_Transition
66634 5990978_M_G1_Transition
66997 5990978_M_G1_Transition
66998 5990978_M_G1_Transition
67089 5990978_M_G1_Transition
67151 5990978_M_G1_Transition
67177 5990978_M_G1_Transition
68240 5990978_M_G1_Transition
68275 5990978_M_G1_Transition
69077 5990978_M_G1_Transition
70024 5990978_M_G1_Transition
70247 5990978_M_G1_Transition
73677 5990978_M_G1_Transition
73902 5990978_M_G1_Transition
78294 5990978_M_G1_Transition
103554 5990978_M_G1_Transition
228769 5990978_M_G1_Transition
621823 5990978_M_G1_Transition
667035 5990978_M_G1_Transition
11792 5990979_Cell_Cycle,_Mitotic
11799 5990979_Cell_Cycle,_Mitotic
12009 5990979_Cell_Cycle,_Mitotic
12234 5990979_Cell_Cycle,_Mitotic
12235 5990979_Cell_Cycle,_Mitotic
12236 5990979_Cell_Cycle,_Mitotic
12237 5990979_Cell_Cycle,_Mitotic
12427 5990979_Cell_Cycle,_Mitotic
12442 5990979_Cell_Cycle,_Mitotic
12443 5990979_Cell_Cycle,_Mitotic
12447 5990979_Cell_Cycle,_Mitotic
12448 5990979_Cell_Cycle,_Mitotic
12530 5990979_Cell_Cycle,_Mitotic
12531 5990979_Cell_Cycle,_Mitotic
12532 5990979_Cell_Cycle,_Mitotic
12534 5990979_Cell_Cycle,_Mitotic
12544 5990979_Cell_Cycle,_Mitotic
12545 5990979_Cell_Cycle,_Mitotic
12566 5990979_Cell_Cycle,_Mitotic
12567 5990979_Cell_Cycle,_Mitotic
12571 5990979_Cell_Cycle,_Mitotic
12572 5990979_Cell_Cycle,_Mitotic
12575 5990979_Cell_Cycle,_Mitotic
12576 5990979_Cell_Cycle,_Mitotic
12579 5990979_Cell_Cycle,_Mitotic
12580 5990979_Cell_Cycle,_Mitotic
12581 5990979_Cell_Cycle,_Mitotic
12615 5990979_Cell_Cycle,_Mitotic
12617 5990979_Cell_Cycle,_Mitotic
12995 5990979_Cell_Cycle,_Mitotic
13000 5990979_Cell_Cycle,_Mitotic
13001 5990979_Cell_Cycle,_Mitotic
13006 5990979_Cell_Cycle,_Mitotic
13191 5990979_Cell_Cycle,_Mitotic
13361 5990979_Cell_Cycle,_Mitotic
13424 5990979_Cell_Cycle,_Mitotic
13427 5990979_Cell_Cycle,_Mitotic
13548 5990979_Cell_Cycle,_Mitotic
13555 5990979_Cell_Cycle,_Mitotic
13557 5990979_Cell_Cycle,_Mitotic
13559 5990979_Cell_Cycle,_Mitotic
13589 5990979_Cell_Cycle,_Mitotic
13726 5990979_Cell_Cycle,_Mitotic
14156 5990979_Cell_Cycle,_Mitotic
14211 5990979_Cell_Cycle,_Mitotic
14235 5990979_Cell_Cycle,_Mitotic
14245 5990979_Cell_Cycle,_Mitotic
15519 5990979_Cell_Cycle,_Mitotic
16319 5990979_Cell_Cycle,_Mitotic
16328 5990979_Cell_Cycle,_Mitotic
16475 5990979_Cell_Cycle,_Mitotic
16563 5990979_Cell_Cycle,_Mitotic
16881 5990979_Cell_Cycle,_Mitotic
16905 5990979_Cell_Cycle,_Mitotic
16912 5990979_Cell_Cycle,_Mitotic
16913 5990979_Cell_Cycle,_Mitotic
17120 5990979_Cell_Cycle,_Mitotic
17215 5990979_Cell_Cycle,_Mitotic
17216 5990979_Cell_Cycle,_Mitotic
17217 5990979_Cell_Cycle,_Mitotic
17218 5990979_Cell_Cycle,_Mitotic
17219 5990979_Cell_Cycle,_Mitotic
17220 5990979_Cell_Cycle,_Mitotic
17222 5990979_Cell_Cycle,_Mitotic
17274 5990979_Cell_Cycle,_Mitotic
17420 5990979_Cell_Cycle,_Mitotic
17463 5990979_Cell_Cycle,_Mitotic
17865 5990979_Cell_Cycle,_Mitotic
17931 5990979_Cell_Cycle,_Mitotic
17997 5990979_Cell_Cycle,_Mitotic
18005 5990979_Cell_Cycle,_Mitotic
18141 5990979_Cell_Cycle,_Mitotic
18221 5990979_Cell_Cycle,_Mitotic
18226 5990979_Cell_Cycle,_Mitotic
18286 5990979_Cell_Cycle,_Mitotic
18392 5990979_Cell_Cycle,_Mitotic
18393 5990979_Cell_Cycle,_Mitotic
18472 5990979_Cell_Cycle,_Mitotic
18536 5990979_Cell_Cycle,_Mitotic
18538 5990979_Cell_Cycle,_Mitotic
18541 5990979_Cell_Cycle,_Mitotic
18747 5990979_Cell_Cycle,_Mitotic
18750 5990979_Cell_Cycle,_Mitotic
18751 5990979_Cell_Cycle,_Mitotic
18817 5990979_Cell_Cycle,_Mitotic
18968 5990979_Cell_Cycle,_Mitotic
18969 5990979_Cell_Cycle,_Mitotic
18971 5990979_Cell_Cycle,_Mitotic
18972 5990979_Cell_Cycle,_Mitotic
18973 5990979_Cell_Cycle,_Mitotic
18974 5990979_Cell_Cycle,_Mitotic
19046 5990979_Cell_Cycle,_Mitotic
19047 5990979_Cell_Cycle,_Mitotic
19052 5990979_Cell_Cycle,_Mitotic
19054 5990979_Cell_Cycle,_Mitotic
19069 5990979_Cell_Cycle,_Mitotic
19075 5990979_Cell_Cycle,_Mitotic
19076 5990979_Cell_Cycle,_Mitotic
19088 5990979_Cell_Cycle,_Mitotic
19166 5990979_Cell_Cycle,_Mitotic
19167 5990979_Cell_Cycle,_Mitotic
19170 5990979_Cell_Cycle,_Mitotic
19171 5990979_Cell_Cycle,_Mitotic
19172 5990979_Cell_Cycle,_Mitotic
19173 5990979_Cell_Cycle,_Mitotic
19175 5990979_Cell_Cycle,_Mitotic
19177 5990979_Cell_Cycle,_Mitotic
19179 5990979_Cell_Cycle,_Mitotic
19181 5990979_Cell_Cycle,_Mitotic
19182 5990979_Cell_Cycle,_Mitotic
19184 5990979_Cell_Cycle,_Mitotic
19185 5990979_Cell_Cycle,_Mitotic
19186 5990979_Cell_Cycle,_Mitotic
19188 5990979_Cell_Cycle,_Mitotic
19192 5990979_Cell_Cycle,_Mitotic
19324 5990979_Cell_Cycle,_Mitotic
19348 5990979_Cell_Cycle,_Mitotic
19357 5990979_Cell_Cycle,_Mitotic
19386 5990979_Cell_Cycle,_Mitotic
19387 5990979_Cell_Cycle,_Mitotic
19645 5990979_Cell_Cycle,_Mitotic
19646 5990979_Cell_Cycle,_Mitotic
19650 5990979_Cell_Cycle,_Mitotic
19651 5990979_Cell_Cycle,_Mitotic
19687 5990979_Cell_Cycle,_Mitotic
19718 5990979_Cell_Cycle,_Mitotic
19891 5990979_Cell_Cycle,_Mitotic
20135 5990979_Cell_Cycle,_Mitotic
20842 5990979_Cell_Cycle,_Mitotic
20843 5990979_Cell_Cycle,_Mitotic
20873 5990979_Cell_Cycle,_Mitotic
20877 5990979_Cell_Cycle,_Mitotic
20878 5990979_Cell_Cycle,_Mitotic
21402 5990979_Cell_Cycle,_Mitotic
21762 5990979_Cell_Cycle,_Mitotic
21781 5990979_Cell_Cycle,_Mitotic
21973 5990979_Cell_Cycle,_Mitotic
22123 5990979_Cell_Cycle,_Mitotic
22142 5990979_Cell_Cycle,_Mitotic
22145 5990979_Cell_Cycle,_Mitotic
22153 5990979_Cell_Cycle,_Mitotic
22154 5990979_Cell_Cycle,_Mitotic
22171 5990979_Cell_Cycle,_Mitotic
22186 5990979_Cell_Cycle,_Mitotic
22190 5990979_Cell_Cycle,_Mitotic
22194 5990979_Cell_Cycle,_Mitotic
22367 5990979_Cell_Cycle,_Mitotic
22390 5990979_Cell_Cycle,_Mitotic
22627 5990979_Cell_Cycle,_Mitotic
22628 5990979_Cell_Cycle,_Mitotic
23825 5990979_Cell_Cycle,_Mitotic
23834 5990979_Cell_Cycle,_Mitotic
23996 5990979_Cell_Cycle,_Mitotic
23997 5990979_Cell_Cycle,_Mitotic
24061 5990979_Cell_Cycle,_Mitotic
26370 5990979_Cell_Cycle,_Mitotic
26428 5990979_Cell_Cycle,_Mitotic
26429 5990979_Cell_Cycle,_Mitotic
26440 5990979_Cell_Cycle,_Mitotic
26441 5990979_Cell_Cycle,_Mitotic
26442 5990979_Cell_Cycle,_Mitotic
26443 5990979_Cell_Cycle,_Mitotic
26444 5990979_Cell_Cycle,_Mitotic
26445 5990979_Cell_Cycle,_Mitotic
26446 5990979_Cell_Cycle,_Mitotic
26886 5990979_Cell_Cycle,_Mitotic
26920 5990979_Cell_Cycle,_Mitotic
26951 5990979_Cell_Cycle,_Mitotic
26965 5990979_Cell_Cycle,_Mitotic
27214 5990979_Cell_Cycle,_Mitotic
27373 5990979_Cell_Cycle,_Mitotic
27401 5990979_Cell_Cycle,_Mitotic
28135 5990979_Cell_Cycle,_Mitotic
30939 5990979_Cell_Cycle,_Mitotic
50793 5990979_Cell_Cycle,_Mitotic
51792 5990979_Cell_Cycle,_Mitotic
51885 5990979_Cell_Cycle,_Mitotic
52206 5990979_Cell_Cycle,_Mitotic
52276 5990979_Cell_Cycle,_Mitotic
52432 5990979_Cell_Cycle,_Mitotic
52504 5990979_Cell_Cycle,_Mitotic
52563 5990979_Cell_Cycle,_Mitotic
52683 5990979_Cell_Cycle,_Mitotic
52696 5990979_Cell_Cycle,_Mitotic
53380 5990979_Cell_Cycle,_Mitotic
53598 5990979_Cell_Cycle,_Mitotic
54130 5990979_Cell_Cycle,_Mitotic
54392 5990979_Cell_Cycle,_Mitotic
54563 5990979_Cell_Cycle,_Mitotic
56041 5990979_Cell_Cycle,_Mitotic
56086 5990979_Cell_Cycle,_Mitotic
56150 5990979_Cell_Cycle,_Mitotic
56205 5990979_Cell_Cycle,_Mitotic
56317 5990979_Cell_Cycle,_Mitotic
56371 5990979_Cell_Cycle,_Mitotic
56430 5990979_Cell_Cycle,_Mitotic
56452 5990979_Cell_Cycle,_Mitotic
56455 5990979_Cell_Cycle,_Mitotic
56637 5990979_Cell_Cycle,_Mitotic
57294 5990979_Cell_Cycle,_Mitotic
57296 5990979_Cell_Cycle,_Mitotic
57441 5990979_Cell_Cycle,_Mitotic
59008 5990979_Cell_Cycle,_Mitotic
59015 5990979_Cell_Cycle,_Mitotic
59021 5990979_Cell_Cycle,_Mitotic
59029 5990979_Cell_Cycle,_Mitotic
59046 5990979_Cell_Cycle,_Mitotic
59126 5990979_Cell_Cycle,_Mitotic
60411 5990979_Cell_Cycle,_Mitotic
66140 5990979_Cell_Cycle,_Mitotic
66296 5990979_Cell_Cycle,_Mitotic
66336 5990979_Cell_Cycle,_Mitotic
66352 5990979_Cell_Cycle,_Mitotic
66413 5990979_Cell_Cycle,_Mitotic
66440 5990979_Cell_Cycle,_Mitotic
66442 5990979_Cell_Cycle,_Mitotic
66468 5990979_Cell_Cycle,_Mitotic
66570 5990979_Cell_Cycle,_Mitotic
66634 5990979_Cell_Cycle,_Mitotic
66671 5990979_Cell_Cycle,_Mitotic
66679 5990979_Cell_Cycle,_Mitotic
66934 5990979_Cell_Cycle,_Mitotic
66977 5990979_Cell_Cycle,_Mitotic
66997 5990979_Cell_Cycle,_Mitotic
66998 5990979_Cell_Cycle,_Mitotic
67037 5990979_Cell_Cycle,_Mitotic
67052 5990979_Cell_Cycle,_Mitotic
67089 5990979_Cell_Cycle,_Mitotic
67121 5990979_Cell_Cycle,_Mitotic
67139 5990979_Cell_Cycle,_Mitotic
67141 5990979_Cell_Cycle,_Mitotic
67151 5990979_Cell_Cycle,_Mitotic
67177 5990979_Cell_Cycle,_Mitotic
67181 5990979_Cell_Cycle,_Mitotic
